id,price1
2242,436.64135465738525
20532,293.2342877530433
10648,443.53760343530917
20677,950.3918639048501
12593,412.5500625603835
11159,410.7077889298577
10680,764.6064466707754
6433,2509.8427113553416
2794,273.72190310986133
11579,818.3092713724023
13859,246.40326499567192
12260,441.9211394053574
18254,408.52076523762184
19453,480.7906614748708
8121,1039.370803077719
9791,521.6057080322732
7402,1699.5684835317848
3205,324.4452329255271
14489,408.7834220234586
10607,628.4091137938763
3659,600.9640883197483
7625,496.2178575105336
12862,2256.6531839392082
13985,413.86241743446686
10206,441.9211394053574
6889,2016.172172122998
17791,465.58144032130133
8920,2268.326260111015
15762,487.6361457349336
9762,338.21563319824264
15247,857.459633537012
14490,290.87277587973324
3545,312.475637189962
4122,447.9931532308803
9075,468.4310801489506
17580,467.119501001873
15546,485.62824207835325
16679,371.6727087765499
7800,475.0555587482585
10314,297.7245815750798
20247,476.9412146939392
10068,1181.946488404293
971,440.1664788355937
3832,420.7286333575377
6052,2448.1738279708625
12718,3138.0277912698416
11469,440.56843073228606
10655,476.8649771500463
5933,475.0414738929634
7000,508.9256971322645
18084,600.9640883197483
20918,2965.312430816155
16193,790.2788447638706
6116,2139.905210579425
7581,351.6619080763269
2214,412.78004101187827
19489,471.8630067186283
2592,919.0015077566835
14541,919.0015077566835
5584,439.64041438752344
20002,594.411795041403
341,2365.480235752845
10363,570.1269908455716
12292,367.82599899752324
19769,459.53578207652305
4521,268.3564520321843
8402,275.8064578193244
8485,450.7284840366647
7561,340.289045473097
9885,312.5669626724267
2582,475.88505490614216
8209,280.0037215055769
13611,536.9883447895268
13591,380.8769369854558
9676,418.51699046267385
13851,590.9785102217263
16691,519.7354197049881
17785,536.9883447895268
18685,413.7867076783882
3369,608.8698401537531
16066,613.8646894751781
3003,597.4490804749448
18981,276.5368880172063
13554,517.859355301991
11588,472.97303400770653
16379,2284.540272136438
12575,508.97881977522417
9249,246.40326499567192
15449,323.3878589786829
20597,484.76323679395887
12342,963.170034011294
9065,459.2919795297276
17968,457.9483186697552
17803,838.2375986377864
13495,440.080413630896
11078,1783.1192623258692
19475,696.3714544239283
19860,306.7123054507484
805,488.76647908283303
1,578.221284637082
13151,480.7906614748708
4133,706.6760717462024
446,563.505652940539
18830,1180.1595789330806
7909,443.38299325288875
13969,1046.3302773391
6901,2357.506032587743
3961,3531.1433876657293
10150,1418.3838959120224
4490,483.21269947565
5897,275.39692908612335
20844,444.76116564746513
19011,638.7581858694285
18577,487.6797437843599
3555,745.5307453927504
15716,480.17231353038915
20324,495.5917036935249
18654,2388.2298461515766
8184,331.1619772187364
4349,290.87277587973324
13737,285.0191470122695
10749,478.0290911855219
19921,481.32247587395983
15467,585.9013798699136
10725,377.03421126338526
18354,470.9145170063256
153,846.183593578822
8961,678.6890610967595
501,482.05858646821173
18332,216.29548408677744
4068,612.7429617822352
13206,493.5519837655136
15926,562.9337475291115
20705,349.4131901165903
15433,476.37350795408895
16477,481.1181491441971
15608,493.57305306027405
4957,275.21004670035904
9095,444.05555363974634
12618,469.73725310902057
17259,279.6850391638709
6906,371.24862856325325
20713,290.63062498728635
15305,587.1514295254034
5370,451.4214580020858
20079,496.63531239886237
5574,377.18452997058637
8049,274.53394934288184
3493,2608.196037998403
7390,585.9219921135482
12996,468.03978855776353
150,432.51437205316154
7941,436.6878657342613
16993,437.83282174627334
18502,480.2831903241081
1046,370.2520966764963
17121,436.88456284205415
15629,691.2419244553414
18932,761.1773197913941
8131,448.2290786450358
6926,409.08266133279716
11131,500.74072222526854
10941,399.9230749486273
12030,434.0843725935989
17959,608.284642632604
14464,606.181679327194
18288,324.7195407230481
17404,1045.5228381368556
930,2036.8450088266263
10001,495.03800116235715
7044,2754.198921025458
17375,408.57928391090263
13231,283.8188621818698
3147,1031.8901595893853
4856,573.4678254301539
14757,666.0150211503061
14918,491.69284655828017
10947,266.42753198024843
17853,447.625919317494
6359,956.5638022484362
14331,599.0906099000227
6111,418.08071318236233
20276,2336.733659037501
10660,1872.0307472947732
4222,476.37350795408895
20592,548.5654028007243
1023,2070.9255758421305
14844,440.56843073228606
11145,577.3514894234928
12578,497.2192140883169
8668,295.4522711256357
18474,450.4237640389846
9807,428.9303797707832
15911,606.9674366004317
3721,963.8079667105347
19353,910.6625355253271
17362,447.7465079910101
11120,539.6448368270031
18867,367.81467208156056
17178,326.6654947646215
6879,421.0301188416517
4802,442.2591984926061
15451,267.4307423769771
15857,455.2552765686758
3179,606.6640190634897
7258,359.0708064378582
6247,509.4591710356853
14378,523.7673300946034
9308,1097.5024831365877
8879,400.87614880103087
9484,495.63232629807726
7676,739.7794612396153
14419,600.6280331085937
19097,291.32178800097137
168,2247.2837054004144
4427,283.87441386356846
12771,525.5236909446287
17299,474.11703505672585
5118,466.8762334392757
12040,502.3741040764148
13747,563.0411218958722
18751,438.4162118735002
5227,486.39889555848305
12100,641.9776518991081
17604,414.92279822683446
1218,497.7916477803762
18775,286.8195379295534
10853,241.37782648141754
3168,360.2047306320723
14636,290.87277587973324
7927,294.23707960844916
17035,518.3748582047491
8762,406.50592235567296
2152,444.0565954957173
17152,294.85535461351526
9824,326.85958627706094
8142,3292.3571938529985
15932,580.8976059990206
1141,359.0708064378582
17330,3660.708042393213
19889,444.9316970860171
4915,599.5127407738337
693,461.25610095986445
14449,447.33760050443135
1975,484.76323679395887
4055,481.07388224986755
13336,486.8537215967695
15678,539.7607831610602
8491,483.7566815969682
15115,330.22580276075513
14146,469.94807686837487
19296,486.95911909151107
13281,455.13340646332233
20363,391.30188352951865
13879,334.58394068099307
7859,293.6643143440204
18819,446.9338349973057
3538,569.7444224235601
13185,323.8489472135951
10595,459.2919795297276
857,643.0210419502504
7654,468.65414636713183
12429,509.4824075986763
18200,467.8192276748549
9710,464.9176291432523
12240,635.3926502655704
2939,339.4903570621128
120,387.8075188470882
11548,1104.985365524264
5261,1102.159481143182
5598,478.7779365747405
7679,494.5863744264041
1820,524.2556267605113
3259,522.8422141830024
623,343.63974254790594
10503,444.9511705665158
9267,479.6616383444759
16624,1298.5329677165666
20850,590.7404961414044
9821,477.2232745445734
4693,438.547666328867
14824,619.150625771801
14096,600.9640883197483
6149,325.3581630877923
6373,516.0337921901879
12989,586.7913470082063
5547,534.9979988671282
5420,2323.6347241849426
2058,1042.3640115134237
20958,520.0186582058025
13945,857.649778612096
6245,471.0671975721392
15624,381.4351223418165
13317,275.73941021313914
1802,436.1278701194392
18216,427.6610815972138
17276,467.2768513634596
10247,459.522638699348
9532,1480.0068139091582
1568,505.70570007396435
13427,510.08611448420913
12689,293.3054828779424
9955,790.2788447638706
8860,472.49221934987514
9425,349.6835256825412
19772,707.5159542177306
5233,1271.7833660859264
12556,704.536243635909
11977,288.9868643860184
17523,626.367265927023
4760,857.9167545531573
17714,408.2077776033829
12022,322.4032354188878
9905,2624.146442068175
205,397.32522785032023
11438,294.29235867821666
13352,485.81778889959384
17203,447.47104647310704
650,439.61115138429545
11186,2939.2143116063853
6485,436.64135465738525
17370,4340.010051282052
19084,471.16555961430043
6484,609.906758149349
5341,349.3170072628284
8138,597.9873582043706
8708,508.98715350001385
6397,583.7611951128877
12836,468.8456970267539
12251,353.03680219605644
17860,272.2014760972352
2181,511.6893731734889
19757,557.8189849000021
143,414.4951046633594
13111,478.9049718108808
7723,797.0279024332274
13060,409.40910927092534
7508,515.5965307619326
12366,390.4378302108892
10779,519.8890434610568
11653,469.9866959535654
13751,472.22231362856843
15564,443.65121610555144
11454,261.8615896323919
10572,617.7286967867643
5140,454.71027362036534
1523,401.56158858509343
20160,1031.8901595893853
9103,408.4622160558835
14595,2446.696781550937
9727,484.3791325663344
7265,480.7368781124834
15253,522.7731166943707
15590,1206.0813372272016
9682,336.67953962472933
15271,442.3782367850357
18032,491.8482014410735
14029,469.5420995613741
8552,443.64213821085974
15074,441.9676504822335
11288,325.77659079582844
20607,1800.123180794493
1184,442.2872508047992
1651,409.8872941864669
7177,381.34045427513666
1834,323.9121323797535
17391,2107.386169039527
9564,455.3677874597013
17589,455.311462047376
2022,486.8537215967695
1552,536.9883447895268
7158,761.1773197913941
7311,309.5970414431104
20026,455.341409093544
16405,2230.676223585158
17235,452.29518501479623
15558,571.1878115917152
8468,505.8792797184605
7424,478.6650845033422
7307,2430.7506823884164
18602,1244.5846985748115
7421,354.5342795611731
2801,342.66757037879563
6154,273.228573565943
3296,348.45978159053533
8568,747.2556897129766
9285,280.154948765524
16978,438.48576035872924
17817,1682.512120720477
7127,834.2041369537268
6890,299.1434533345204
3057,496.3731603769009
10994,527.8701313588373
10840,478.0290911855219
14037,850.1087716439843
9685,490.68353380997354
14404,413.19505908464805
9165,367.82599899752324
6006,280.9568581454607
5819,272.36894963368894
8709,398.14832500497363
18154,512.6297337090008
808,408.8847144547464
9059,507.97951328719887
15285,418.24478256572763
2081,2920.8802012467677
17823,479.00620664823697
15500,933.7866430812278
1068,479.6464799711809
9008,470.29846189073754
4204,364.4604273156182
6919,1826.0485188056748
12720,618.7862611841944
15904,482.08272251136515
5606,323.59514573245093
8893,534.7462730357137
12084,298.2389049312117
7485,377.8131745713475
11935,558.3091932421653
17576,308.59231523661356
10746,536.3376375394381
426,473.70932441634005
364,2769.8009912349057
12415,458.998886171546
5546,415.417028121451
12801,753.6174016973553
4203,2213.0851439606076
12857,324.14472118209284
3163,272.13072542309914
20485,1905.4407367954193
10786,294.17691816454055
20165,810.6532774013574
8038,347.75802014969054
7474,322.60234818482894
16133,2013.860713424228
12048,514.3247919590566
911,321.74470785397904
14767,442.793210446901
19044,506.10890376508
12538,481.86201836070273
11676,493.31087086952624
154,312.26155888493827
4829,1984.5309978545272
2485,612.4545964584535
15721,270.2425586229975
16235,1055.556565063859
8337,884.916949213496
15320,510.27009365473293
6963,409.72922049523294
5470,396.1633189090913
1262,443.8052261284141
4487,576.2262087367255
4409,275.33146693706203
4027,1494.2563580712736
2,275.49183908538697
17707,613.0748398608962
